spine_rank	module	id	token_count	char_count	statement
17	encyclopedia_core_variational_stack	S-1949	13	84	Minimality claim: removing any stack term violates at least one core property class.
17	encyclopedia_core_variational_stack	S-1950	13	98	Unified field inventory includes flow/shear/sediment/phase/hazard/order/brittleness/CPL variables.
17	encyclopedia_core_variational_stack	S-1951	15	105	Unified Delta action includes flow, shear, sediment, phase, LOW, abstention, CPL, COPL, and hazard terms.
17	encyclopedia_core_variational_stack	S-1952	11	73	LOW sector in unified action is quadratic penalty over derivative orders.
17	encyclopedia_core_variational_stack	S-1953	11	70	Abstention sector uses nu_eff = nu0 + f(Omega) with convex monotone f.
17	encyclopedia_core_variational_stack	S-1954	10	71	CPL sector includes contrast and phase dynamics weighted by luminality.
17	encyclopedia_core_variational_stack	S-1955	6	49	COPL sector includes cross-layer cosine coupling.
17	encyclopedia_core_variational_stack	S-1956	9	52	Universal hazard gate maps couplings by exp(-H/H_c).
17	encyclopedia_core_variational_stack	S-1957	8	70	Master Euler-Lagrange equation includes hazard variation penalty term.
17	encyclopedia_core_variational_stack	S-1958	17	129	Operator index includes Omega, hazard scalar, hazard gate, DCO, audit, nudge, coarse-grain, phase projector, and global Lyapunov.
17	encyclopedia_core_variational_stack	S-1959	10	84	Unified closure theorem asserts unique admissible evolution without external axioms.
17	encyclopedia_core_variational_stack	S-1960	11	89	DAL substrate uses discrete lattice sites carrying (phase, sediment, abstention) triples.
17	encyclopedia_core_variational_stack	S-1961	11	78	DAL phase sector is Hamiltonian while sediment and abstention are dissipative.
17	encyclopedia_core_variational_stack	S-1962	12	110	DAL Hamiltonian includes kinetic, nearest-neighbor phase coupling, abstention potential, and memory potential.
17	encyclopedia_core_variational_stack	S-1963	5	42	Effective density increases with sediment.
17	encyclopedia_core_variational_stack	S-1964	6	54	Effective propagation speed decreases with abstention.
17	encyclopedia_core_variational_stack	S-1965	8	67	Abstention potential includes quartic gradient term for saturation.
17	encyclopedia_core_variational_stack	S-1966	8	66	Memory potential enforces temporal and spatial sediment coherence.
17	encyclopedia_core_variational_stack	S-1967	8	66	Sediment update accumulates from phase-gradient energy with decay.
17	encyclopedia_core_variational_stack	S-1968	7	57	Abstention update grows with local incoherence gradients.
17	encyclopedia_core_variational_stack	S-1969	10	77	DAL cavitation occurs at divergent abstention or vanishing effective density.
17	encyclopedia_core_variational_stack	S-1970	16	111	DAL continuum limit maps to unified Delta fields and reproduces AFFE, LOW suppression, and saturation behavior.
17	encyclopedia_core_variational_stack	S-1971	10	83	Search space is finite-resolution cell partition with cell diameter <= epsilon_CRL.
17	encyclopedia_core_variational_stack	S-1972	7	57	Sympathy tiling graph connects admissible adjacent cells.
17	encyclopedia_core_variational_stack	S-1973	8	62	Sympathy weights decay with centroid and gradient differences.
17	encyclopedia_core_variational_stack	S-1974	8	67	Corridors are connected subgraphs above minimum sympathy threshold.
17	encyclopedia_core_variational_stack	S-1975	8	52	Corridor width is minimum edge sympathy in corridor.
17	encyclopedia_core_variational_stack	S-1976	8	57	Corridor capacity is summed sympathy over corridor edges.
17	encyclopedia_core_variational_stack	S-1977	9	73	Discrete search transitions are Markovian over admissible corridor edges.
17	encyclopedia_core_variational_stack	S-1978	8	62	Local abstention removes cells whose hazard exceeds threshold.
17	encyclopedia_core_variational_stack	S-1979	10	81	Corridor collapse below critical width triggers reseeding at minimum-hazard cell.
17	encyclopedia_core_variational_stack	S-1980	6	71	Prediction functional chooses maximal-capacity minimal-hazard corridor.
17	encyclopedia_core_variational_stack	S-1981	10	59	Binary outcomes are corridor selections between y in {0,1}.
17	encyclopedia_core_variational_stack	S-1982	9	84	Binary prediction minimizes hazard-adjusted traversal cost over competing corridors.
17	encyclopedia_core_variational_stack	S-1983	8	66	Bridge state is corridor intersection region between alternatives.
17	encyclopedia_core_variational_stack	S-1984	9	74	Bridge residual is absolute hazard-integral gap between outcome corridors.
17	encyclopedia_core_variational_stack	S-1985	7	61	Prediction confidence requires bridge residual above minimum.
17	encyclopedia_core_variational_stack	S-1986	11	95	Abstention inequality forbids prediction when minimum corridor hazard exceeds commit threshold.
17	encyclopedia_core_variational_stack	S-1987	8	60	Soft prediction weight can take hazard-biased logistic form.
17	encyclopedia_core_variational_stack	S-1988	10	72	Error bound decays exponentially with bridge residual over hazard scale.
17	encyclopedia_core_variational_stack	S-1989	12	107	Prediction interpretation: confidence from hazard asymmetry and mandatory abstention under weak separation.
17	encyclopedia_core_variational_stack	S-1990	11	67	COPL layer set O={O_1,...,O_M} with per-layer phase fields theta_a.
17	encyclopedia_core_variational_stack	S-1991	9	65	Pairwise COPL phase differences are Delta_ab = theta_a - theta_b.
17	encyclopedia_core_variational_stack	S-1992	10	52	COPL energy term is -1/2 sum kappa_ab cos(Delta_ab).
17	encyclopedia_core_variational_stack	S-1993	11	89	Phase-lock condition bounds temporal and spatial derivatives of Delta_ab by epsilon_lock.
17	encyclopedia_core_variational_stack	S-1994	11	80	COPL Euler-Lagrange equations couple each layer phase to cross-layer sine terms.
17	encyclopedia_core_variational_stack	S-1995	10	67	Lock manifold M_lock is set of constant pairwise phase differences.
17	encyclopedia_core_variational_stack	S-1996	11	86	Linearized lock stability gives harmonic equations with omega_ab^2 = kappa_ab/rho_eff.
17	encyclopedia_core_variational_stack	S-1997	6	49	Lock stability requires kappa_ab above threshold.
17	encyclopedia_core_variational_stack	S-1998	8	60	Hazard-weighted COPL attenuates couplings by exp(-H_ab/H_c).
17	encyclopedia_core_variational_stack	S-1999	7	46	COPL coherence invariant is sum cos(Delta_ab).
17	encyclopedia_core_variational_stack	S-2000	9	76	Persistent lock requires nonnegative derivative of COPL coherence invariant.
17	encyclopedia_core_variational_stack	S-2001	12	92	COPL structural role is unification via phase-level alignment rather than variable identity.
17	encyclopedia_core_variational_stack	S-2002	11	68	CPL field set includes contrast C, phase phi, and luminality Lambda.
17	encyclopedia_core_variational_stack	S-2003	19	107	CPL energy includes kinetic and gradient terms for C and phi weighted by Lambda plus potential V(C,Lambda).
17	encyclopedia_core_variational_stack	S-2004	13	86	Luminality potential includes alpha_C C^2 + beta C^2/Lambda + gamma(Lambda-Lambda0)^2.
17	encyclopedia_core_variational_stack	S-2005	8	60	High contrast can reduce luminality and increase resistance.
17	encyclopedia_core_variational_stack	S-2006	9	66	CPL Euler-Lagrange equations govern C,phi,Lambda coupled dynamics.
17	encyclopedia_core_variational_stack	S-2007	7	65	CPL corridor admissibility is Lambda_min <= Lambda <= Lambda_max.
17	encyclopedia_core_variational_stack	S-2008	12	80	Exit discriminant Xi = C^2/Lambda + |nabla phi|^2 classifies propagation regime.
17	encyclopedia_core_variational_stack	S-2009	5	34	Xi small gives stable propagation.
17	encyclopedia_core_variational_stack	S-2010	9	68	Increasing Xi with positive Lambda gives soliton formation tendency.
17	encyclopedia_core_variational_stack	S-2011	6	48	Lambda to Lambda_min gives filamentation regime.
17	encyclopedia_core_variational_stack	S-2012	6	41	Lambda to zero gives cavitation/collapse.
17	encyclopedia_core_variational_stack	S-2013	7	44	Lambda negative is forbidden by hazard veto.
17	encyclopedia_core_variational_stack	S-2014	9	52	Effective propagation speed is c_eff^2 = c^2 Lambda.
17	encyclopedia_core_variational_stack	S-2015	6	56	Hazard contribution penalizes approach below Lambda_min.
17	encyclopedia_core_variational_stack	S-2016	8	77	CPL limits include phase-only, contrast-dominant, and locked-COPL reductions.
17	encyclopedia_core_variational_stack	S-2017	14	102	CPL structural role: luminality replaces fixed light-cone concept and collapse is exit not divergence.
17	encyclopedia_core_variational_stack	S-2018	11	83	Hazard scalar field H is geometric obstruction functional nonnegative on spacetime.
17	encyclopedia_core_variational_stack	S-2019	8	69	Hazard decomposes into curvature, detuning, and fragility components.
17	encyclopedia_core_variational_stack	S-2020	9	80	Curvature hazard penalizes steep basin geometry via second-derivative magnitude.
17	encyclopedia_core_variational_stack	S-2021	6	60	Detuning hazard penalizes cross-field gradient misalignment.
17	encyclopedia_core_variational_stack	S-2022	8	64	Fragility hazard scales perturbation sensitivity by CRL support.
17	encyclopedia_core_variational_stack	S-2023	8	80	Path-integrated hazard action governs collapse admissibility along trajectories.
17	encyclopedia_core_variational_stack	S-2024	9	53	Soft hazard gate is exp(-H/H_c) coupling attenuation.
17	encyclopedia_core_variational_stack	S-2025	6	60	Hazard-modified dynamics add repulsive hazard-gradient term.
17	encyclopedia_core_variational_stack	S-2026	9	64	Hazard saturation H->infinity drives time evolution toward halt.
17	encyclopedia_core_variational_stack	S-2027	10	77	No forbidden states, only dynamically unreachable ones under hazard geometry.
17	encyclopedia_core_variational_stack	S-2028	11	55	Binary hazard gate outputs 1 for H<H_c and 0 otherwise.
17	encyclopedia_core_variational_stack	S-2029	6	49	Soft hazard gate provides continuous attenuation.
17	encyclopedia_core_variational_stack	S-2030	9	57	Safe coupling law multiplies kernels by soft hazard gate.
17	encyclopedia_core_variational_stack	S-2031	7	67	Collapse admissibility requires path-integrated hazard below A_max.
17	encyclopedia_core_variational_stack	S-2032	13	95	DCO sore-thumb operator combines gradient outlier and hazard outlier ratios versus basin means.
17	encyclopedia_core_variational_stack	S-2033	7	58	Sore-thumb criterion triggers when D_ST exceeds threshold.
17	encyclopedia_core_variational_stack	S-2034	7	57	DCO response redirects flow opposite sore-thumb gradient.
17	encyclopedia_core_variational_stack	S-2035	9	70	DCO complements LOW and abstention by detecting cross-scale asymmetry.
17	encyclopedia_core_variational_stack	S-2036	9	74	DCO structural role blocks locally attractive globally destructive basins.
17	encyclopedia_core_variational_stack	S-2037	11	69	Audit operator maps configurations to PASS/FAIL/DEFER as partial map.
17	encyclopedia_core_variational_stack	S-2038	8	63	Audit is undefined when admissibility constraints are violated.
17	encyclopedia_core_variational_stack	S-2039	7	61	Candidate manifold is CRL-width neighborhood around centroid.
17	encyclopedia_core_variational_stack	S-2040	10	54	ONAL state set includes OR, NOT, AND, LOCK, and Theta.
17	encyclopedia_core_variational_stack	S-2041	12	81	Guarded ONAL transition function maps state and candidate manifold to next state.
17	encyclopedia_core_variational_stack	S-2042	8	52	NOT->AND requires hazard and brittleness below caps.
17	encyclopedia_core_variational_stack	S-2043	5	39	AND->LOCK requires collapse invariants.
17	encyclopedia_core_variational_stack	S-2044	5	25	Any veto routes to Theta.
17	encyclopedia_core_variational_stack	S-2045	8	71	Brittleness zeta measures curvature sensitivity to CRL-scale expansion.
17	encyclopedia_core_variational_stack	S-2046	14	85	NOT veto fires on hazard cap breach, brittleness cap breach, or DCO threshold breach.
17	encyclopedia_core_variational_stack	S-2047	15	131	AND collapse invariants require finite curvature, nonincreasing energy, basin width >= epsilon_CRL, and local attractor robustness.
17	encyclopedia_core_variational_stack	S-2048	9	73	Nudge operator perturbs within epsilon_CRL and tests attractor stability.
17	encyclopedia_core_variational_stack	S-2049	8	59	LOCK persistence uses occupancy and MDL reduction criteria.
17	encyclopedia_core_variational_stack	S-2050	9	70	Promotion requires occupancy above minimum and positive MDL reduction.
17	encyclopedia_core_variational_stack	S-2051	9	66	Equivalence classes split outcomes into Law, Primitive, and Noise.
17	encyclopedia_core_variational_stack	S-2052	7	70	Persistence functional measures long-horizon basin occupancy fraction.
17	encyclopedia_core_variational_stack	S-2053	8	62	Persistence criterion is liminf occupancy above threshold P_c.
